RIC,Trade Date,Settlement Price
YBAc4,1996-10-23,93.25
YBAc4,1996-10-24,93.44
YBAc4,1996-10-25,93.42
YBAc4,1996-10-28,93.49
YBAc4,1996-10-29,93.45
YBAc4,1996-10-30,93.5
YBAc4,1996-10-31,93.51
YBAc4,1996-11-01,93.55
YBAc4,1996-11-04,93.61
YBAc4,1996-11-05,93.65
YBAc4,1996-11-06,93.68
YBAc4,1996-11-07,93.57
YBAc4,1996-11-08,93.64
YBAc4,1996-11-11,93.66
YBAc4,1996-11-12,93.68
YBAc4,1996-11-13,93.73
YBAc4,1996-11-14,93.69
YBAc4,1996-11-15,93.72
YBAc4,1996-11-18,93.69
YBAc4,1996-11-19,93.73
YBAc4,1996-11-20,93.72
YBAc4,1996-11-21,93.73
YBAc4,1996-11-22,93.82
YBAc4,1996-11-25,93.79
YBAc4,1996-11-26,93.72
YBAc4,1996-11-27,93.67
YBAc4,1996-11-28,93.66
YBAc4,1996-11-29,93.62
YBAc4,1996-12-02,93.72
YBAc4,1996-12-03,93.78
YBAc4,1996-12-04,93.7
YBAc4,1996-12-05,93.66
YBAc4,1996-12-06,93.47
YBAc4,1996-12-09,93.55
YBAc4,1996-12-10,93.55
YBAc4,1996-12-11,93.91
YBAc4,1996-12-12,93.85
YBAc4,1996-12-13,93.58
YBAc4,1996-12-16,93.63
YBAc4,1996-12-17,93.53
YBAc4,1996-12-18,93.49
YBAc4,1996-12-19,93.42
YBAc4,1996-12-20,93.45
YBAc4,1996-12-23,93.37
YBAc4,1996-12-24,93.4
YBAc4,1996-12-27,93.42
YBAc4,1996-12-30,93.49
YBAc4,1996-12-31,93.5
YBAc4,1997-01-02,93.45
YBAc4,1997-01-03,93.34
YBAc4,1997-01-06,93.39
YBAc4,1997-01-07,93.47
YBAc4,1997-01-08,93.59
YBAc4,1997-01-09,93.68
YBAc4,1997-01-10,93.64
YBAc4,1997-01-13,93.63
YBAc4,1997-01-14,93.68
YBAc4,1997-01-15,93.75
YBAc4,1997-01-16,93.71
YBAc4,1997-01-17,93.72
YBAc4,1997-01-20,93.8
YBAc4,1997-01-21,93.73
YBAc4,1997-01-22,93.82
YBAc4,1997-01-23,93.78
YBAc4,1997-01-24,93.7
YBAc4,1997-01-28,93.66
YBAc4,1997-01-29,93.69
YBAc4,1997-01-30,93.82
YBAc4,1997-01-31,93.84
YBAc4,1997-02-03,93.87
YBAc4,1997-02-04,93.92
YBAc4,1997-02-05,93.91
YBAc4,1997-02-06,93.67
YBAc4,1997-02-07,93.7
YBAc4,1997-02-10,93.68
YBAc4,1997-02-11,93.71
YBAc4,1997-02-12,93.68
YBAc4,1997-02-13,93.6
YBAc4,1997-02-14,93.54
YBAc4,1997-02-17,93.56
YBAc4,1997-02-18,93.57
YBAc4,1997-02-19,93.55
YBAc4,1997-02-20,93.44
YBAc4,1997-02-21,93.36
YBAc4,1997-02-24,93.35
YBAc4,1997-02-25,93.33
YBAc4,1997-02-26,93.36
YBAc4,1997-02-27,93.33
YBAc4,1997-02-28,93.29
YBAc4,1997-03-03,93.17
YBAc4,1997-03-04,93.2
YBAc4,1997-03-05,93.23
YBAc4,1997-03-06,93.26
YBAc4,1997-03-07,93.14
YBAc4,1997-03-10,93.22
YBAc4,1997-03-11,93.26
YBAc4,1997-03-12,93.21
YBAc4,1997-03-13,93.29
YBAc4,1997-03-14,92.87
YBAc4,1997-03-17,92.94
YBAc4,1997-03-18,92.92
YBAc4,1997-03-19,92.89
YBAc4,1997-03-20,92.82
YBAc4,1997-03-21,92.81
YBAc4,1997-03-24,92.78
YBAc4,1997-03-25,92.85
YBAc4,1997-03-26,92.83
YBAc4,1997-03-27,92.89
YBAc4,1997-04-01,92.82
YBAc4,1997-04-02,92.84
YBAc4,1997-04-03,92.86
YBAc4,1997-04-04,92.96
YBAc4,1997-04-07,93.05
YBAc4,1997-04-08,93.05
YBAc4,1997-04-09,93.01
YBAc4,1997-04-10,93.12
YBAc4,1997-04-11,93.12
YBAc4,1997-04-14,93.12
YBAc4,1997-04-15,93.2
YBAc4,1997-04-16,93.3
YBAc4,1997-04-17,93.35
YBAc4,1997-04-18,93.34
YBAc4,1997-04-21,93.33
YBAc4,1997-04-22,93.43
YBAc4,1997-04-23,93.39
YBAc4,1997-04-24,93.36
YBAc4,1997-04-28,93.26
YBAc4,1997-04-29,93.26
YBAc4,1997-04-30,93.37
YBAc4,1997-05-01,93.21
YBAc4,1997-05-02,93.29
YBAc4,1997-05-05,93.37
YBAc4,1997-05-06,93.42
YBAc4,1997-05-07,93.34
YBAc4,1997-05-08,93.29
YBAc4,1997-05-09,93.37
YBAc4,1997-05-12,93.37
YBAc4,1997-05-13,93.37
YBAc4,1997-05-14,93.35
YBAc4,1997-05-15,93.45
YBAc4,1997-05-16,93.52
YBAc4,1997-05-19,93.46
YBAc4,1997-05-20,93.45
YBAc4,1997-05-21,93.46
YBAc4,1997-05-22,93.51
YBAc4,1997-05-23,93.87
YBAc4,1997-05-26,93.88
YBAc4,1997-05-27,93.94
YBAc4,1997-05-28,93.93
YBAc4,1997-05-29,93.98
YBAc4,1997-05-30,94.18
YBAc4,1997-06-02,94.15
YBAc4,1997-06-03,94.17
YBAc4,1997-06-04,94.17
YBAc4,1997-06-05,94.11
YBAc4,1997-06-06,94.18
YBAc4,1997-06-10,94.26
YBAc4,1997-06-11,94.26
YBAc4,1997-06-12,94.52
YBAc4,1997-06-13,94.26
YBAc4,1997-06-16,94.31
YBAc4,1997-06-17,94.25
YBAc4,1997-06-18,94.21
YBAc4,1997-06-19,94.28
YBAc4,1997-06-20,94.3
YBAc4,1997-06-23,94.36
YBAc4,1997-06-24,94.32
YBAc4,1997-06-25,94.24
YBAc4,1997-06-26,94.22
YBAc4,1997-06-27,94.27
YBAc4,1997-06-30,94.32
YBAc4,1997-07-01,94.35
YBAc4,1997-07-02,94.31
YBAc4,1997-07-03,94.4
YBAc4,1997-07-04,94.47
YBAc4,1997-07-07,94.46
YBAc4,1997-07-08,94.51
YBAc4,1997-07-09,94.54
YBAc4,1997-07-10,94.66
YBAc4,1997-07-11,94.63
YBAc4,1997-07-14,94.63
YBAc4,1997-07-15,94.53
YBAc4,1997-07-16,94.53
YBAc4,1997-07-17,94.61
YBAc4,1997-07-18,94.54
YBAc4,1997-07-21,94.6
YBAc4,1997-07-22,94.57
YBAc4,1997-07-23,94.57
YBAc4,1997-07-24,94.65
YBAc4,1997-07-25,94.58
YBAc4,1997-07-28,94.56
YBAc4,1997-07-29,94.55
YBAc4,1997-07-30,94.64
YBAc4,1997-07-31,94.7
YBAc4,1997-08-01,94.71
YBAc4,1997-08-04,94.66
YBAc4,1997-08-05,94.67
YBAc4,1997-08-06,94.65
YBAc4,1997-08-07,94.68
YBAc4,1997-08-08,94.63
YBAc4,1997-08-11,94.48
YBAc4,1997-08-12,94.46
YBAc4,1997-08-13,94.52
YBAc4,1997-08-14,94.68
YBAc4,1997-08-15,94.78
YBAc4,1997-08-18,94.78
YBAc4,1997-08-19,94.8
YBAc4,1997-08-20,94.74
YBAc4,1997-08-21,94.73
YBAc4,1997-08-22,94.64
YBAc4,1997-08-25,94.69
YBAc4,1997-08-26,94.69
YBAc4,1997-08-27,94.71
YBAc4,1997-08-28,94.8
YBAc4,1997-08-29,94.88
YBAc4,1997-09-01,94.93
YBAc4,1997-09-02,94.98
YBAc4,1997-09-03,94.92
YBAc4,1997-09-04,94.79
YBAc4,1997-09-05,94.86
YBAc4,1997-09-08,94.86
YBAc4,1997-09-09,94.88
YBAc4,1997-09-10,94.85
YBAc4,1997-09-11,95.15
YBAc4,1997-09-12,94.82
YBAc4,1997-09-15,94.89
YBAc4,1997-09-16,94.92
YBAc4,1997-09-17,95.02
YBAc4,1997-09-18,95
YBAc4,1997-09-19,95.01
YBAc4,1997-09-22,95.03
YBAc4,1997-09-23,95.05
YBAc4,1997-09-24,95
YBAc4,1997-09-25,95.01
YBAc4,1997-09-26,94.93
YBAc4,1997-09-29,95.01
YBAc4,1997-09-30,94.95
YBAc4,1997-10-01,94.95
YBAc4,1997-10-02,94.97
YBAc4,1997-10-03,94.96
YBAc4,1997-10-06,94.97
YBAc4,1997-10-07,94.83
YBAc4,1997-10-08,94.83
YBAc4,1997-10-09,94.6
YBAc4,1997-10-10,94.46
YBAc4,1997-10-13,94.38
YBAc4,1997-10-14,94.46
YBAc4,1997-10-15,94.59
YBAc4,1997-10-16,94.57
YBAc4,1997-10-17,94.67
YBAc4,1997-10-20,94.78
YBAc4,1997-10-21,94.75
YBAc4,1997-10-22,94.69
YBAc4,1997-10-23,94.62
YBAc4,1997-10-24,94.62
YBAc4,1997-10-27,94.64
YBAc4,1997-10-28,94.88
YBAc4,1997-10-29,94.84
YBAc4,1997-10-30,94.91
YBAc4,1997-10-31,94.88
YBAc4,1997-11-03,94.8
YBAc4,1997-11-04,94.77
YBAc4,1997-11-05,94.74
YBAc4,1997-11-06,94.74
YBAc4,1997-11-07,94.81
YBAc4,1997-11-10,94.77
YBAc4,1997-11-11,94.75
YBAc4,1997-11-12,94.69
YBAc4,1997-11-13,94.67
YBAc4,1997-11-14,94.73
YBAc4,1997-11-17,94.68
YBAc4,1997-11-18,94.7
YBAc4,1997-11-19,94.73
YBAc4,1997-11-20,94.71
YBAc4,1997-11-21,94.67
YBAc4,1997-11-24,94.68
YBAc4,1997-11-25,94.67
YBAc4,1997-11-26,94.65
YBAc4,1997-11-27,94.58
YBAc4,1997-11-28,94.49
YBAc4,1997-12-01,94.48
YBAc4,1997-12-02,94.43
YBAc4,1997-12-03,94.41
YBAc4,1997-12-04,94.45
YBAc4,1997-12-05,94.45
YBAc4,1997-12-08,94.43
YBAc4,1997-12-09,94.4
YBAc4,1997-12-10,94.36
YBAc4,1997-12-11,94.39
YBAc4,1997-12-12,94.26
YBAc4,1997-12-15,94.34
YBAc4,1997-12-16,94.28
YBAc4,1997-12-17,94.18
YBAc4,1997-12-18,94.2
YBAc4,1997-12-19,94.28
YBAc4,1997-12-22,94.36
YBAc4,1997-12-23,94.43
YBAc4,1997-12-24,94.51
YBAc4,1997-12-29,94.57
YBAc4,1997-12-30,94.58
YBAc4,1997-12-31,94.52
YBAc4,1998-01-02,94.53
YBAc4,1998-01-05,94.82
YBAc4,1998-01-06,94.93
YBAc4,1998-01-07,94.85
YBAc4,1998-01-08,94.84
YBAc4,1998-01-09,94.9
YBAc4,1998-01-12,94.99
YBAc4,1998-01-13,94.88
YBAc4,1998-01-14,94.77
YBAc4,1998-01-15,94.77
YBAc4,1998-01-16,94.67
YBAc4,1998-01-19,94.67
YBAc4,1998-01-20,94.71
YBAc4,1998-01-21,94.76
YBAc4,1998-01-22,94.74
YBAc4,1998-01-23,94.71
YBAc4,1998-01-27,94.59
YBAc4,1998-01-28,94.61
YBAc4,1998-01-29,94.54
YBAc4,1998-01-30,94.68
YBAc4,1998-02-02,94.67
YBAc4,1998-02-03,94.63
YBAc4,1998-02-04,94.75
YBAc4,1998-02-05,94.77
YBAc4,1998-02-06,94.75
YBAc4,1998-02-09,94.77
YBAc4,1998-02-10,94.79
YBAc4,1998-02-11,94.84
YBAc4,1998-02-12,94.83
YBAc4,1998-02-13,94.89
YBAc4,1998-02-16,94.89
YBAc4,1998-02-17,94.85
YBAc4,1998-02-18,94.83
YBAc4,1998-02-19,94.82
YBAc4,1998-02-20,94.83
YBAc4,1998-02-23,94.94
YBAc4,1998-02-24,94.89
YBAc4,1998-02-25,94.81
YBAc4,1998-02-26,94.82
YBAc4,1998-02-27,94.8
YBAc4,1998-03-02,94.79
YBAc4,1998-03-03,94.74
YBAc4,1998-03-04,94.81
YBAc4,1998-03-05,94.88
YBAc4,1998-03-06,94.86
YBAc4,1998-03-09,94.87
YBAc4,1998-03-10,94.93
YBAc4,1998-03-11,94.94
YBAc4,1998-03-12,95.02
YBAc4,1998-03-13,94.89
YBAc4,1998-03-16,94.87
YBAc4,1998-03-17,94.87
YBAc4,1998-03-18,94.91
YBAc4,1998-03-19,94.89
YBAc4,1998-03-20,94.9
YBAc4,1998-03-23,94.88
YBAc4,1998-03-24,94.9
YBAc4,1998-03-25,94.91
YBAc4,1998-03-26,94.83
YBAc4,1998-03-27,94.79
YBAc4,1998-03-30,94.86
YBAc4,1998-03-31,94.88
YBAc4,1998-04-01,94.94
YBAc4,1998-04-02,94.92
YBAc4,1998-04-03,94.97
YBAc4,1998-04-06,94.99
YBAc4,1998-04-07,95.08
YBAc4,1998-04-08,95.06
YBAc4,1998-04-09,95.07
YBAc4,1998-04-14,95.03
YBAc4,1998-04-15,95.02
YBAc4,1998-04-16,95.02
YBAc4,1998-04-17,95.01
YBAc4,1998-04-20,94.93
YBAc4,1998-04-21,94.94
YBAc4,1998-04-22,94.94
YBAc4,1998-04-23,95.01
YBAc4,1998-04-24,94.97
YBAc4,1998-04-27,95.04
YBAc4,1998-04-28,94.98
YBAc4,1998-04-29,94.92
YBAc4,1998-04-30,94.85
YBAc4,1998-05-01,94.95
YBAc4,1998-05-04,94.93
YBAc4,1998-05-05,94.93
YBAc4,1998-05-06,94.94
YBAc4,1998-05-07,94.94
YBAc4,1998-05-08,94.98
YBAc4,1998-05-11,95
YBAc4,1998-05-12,94.98
YBAc4,1998-05-13,95.02
YBAc4,1998-05-14,94.98
YBAc4,1998-05-15,94.94
YBAc4,1998-05-18,94.91
YBAc4,1998-05-19,94.95
YBAc4,1998-05-20,94.98
YBAc4,1998-05-21,95.01
YBAc4,1998-05-22,95
YBAc4,1998-05-25,94.99
YBAc4,1998-05-26,95
YBAc4,1998-05-27,95.1
YBAc4,1998-05-28,95.14
YBAc4,1998-05-29,95.19
YBAc4,1998-06-01,95.3
YBAc4,1998-06-02,95.3
YBAc4,1998-06-03,95.15
YBAc4,1998-06-04,95.04
YBAc4,1998-06-05,94.73
YBAc4,1998-06-09,94.3
YBAc4,1998-06-10,94.11
YBAc4,1998-06-11,94.3
YBAc4,1998-06-12,94.3
YBAc4,1998-06-15,94.21
YBAc4,1998-06-16,94.2
YBAc4,1998-06-17,94.32
YBAc4,1998-06-18,94.48
YBAc4,1998-06-19,94.48
YBAc4,1998-06-22,94.46
YBAc4,1998-06-23,94.39
YBAc4,1998-06-24,94.34
YBAc4,1998-06-25,94.45
YBAc4,1998-06-26,94.51
YBAc4,1998-06-29,94.51
YBAc4,1998-06-30,94.54
YBAc4,1998-07-01,94.57
YBAc4,1998-07-02,94.5
YBAc4,1998-07-03,94.52
YBAc4,1998-07-06,94.52
YBAc4,1998-07-07,94.56
YBAc4,1998-07-08,94.59
YBAc4,1998-07-09,94.49
YBAc4,1998-07-10,94.5
YBAc4,1998-07-13,94.49
YBAc4,1998-07-14,94.54
YBAc4,1998-07-15,94.59
YBAc4,1998-07-16,94.69
YBAc4,1998-07-17,94.72
YBAc4,1998-07-20,94.66
YBAc4,1998-07-21,94.65
YBAc4,1998-07-22,94.6
YBAc4,1998-07-23,94.56
YBAc4,1998-07-24,94.56
YBAc4,1998-07-27,94.57
YBAc4,1998-07-28,94.58
YBAc4,1998-07-29,94.63
YBAc4,1998-07-30,94.62
YBAc4,1998-07-31,94.71
YBAc4,1998-08-03,94.67
YBAc4,1998-08-04,94.7
YBAc4,1998-08-05,94.84
YBAc4,1998-08-06,94.86
YBAc4,1998-08-07,94.73
YBAc4,1998-08-10,94.64
YBAc4,1998-08-11,94.55
YBAc4,1998-08-12,94.64
YBAc4,1998-08-13,94.65
YBAc4,1998-08-14,94.66
YBAc4,1998-08-17,94.66
YBAc4,1998-08-18,94.65
YBAc4,1998-08-19,94.65
YBAc4,1998-08-20,94.71
YBAc4,1998-08-21,94.66
YBAc4,1998-08-24,94.57
YBAc4,1998-08-25,94.52
YBAc4,1998-08-26,94.4
YBAc4,1998-08-27,94.2
YBAc4,1998-08-28,93.88
YBAc4,1998-08-31,94.11
YBAc4,1998-09-01,94.37
YBAc4,1998-09-02,94.51
YBAc4,1998-09-03,94.43
YBAc4,1998-09-04,94.51
YBAc4,1998-09-07,94.87
YBAc4,1998-09-08,94.82
YBAc4,1998-09-09,94.77
YBAc4,1998-09-10,94.9
YBAc4,1998-09-11,94.97
YBAc4,1998-09-14,94.86
YBAc4,1998-09-15,94.9
YBAc4,1998-09-16,94.94
YBAc4,1998-09-17,94.85
YBAc4,1998-09-18,94.89
YBAc4,1998-09-21,94.98
YBAc4,1998-09-22,94.92
YBAc4,1998-09-23,94.97
YBAc4,1998-09-24,95.15
YBAc4,1998-09-25,95.19
YBAc4,1998-09-28,95.2
YBAc4,1998-09-29,95.2
YBAc4,1998-09-30,95.22
YBAc4,1998-10-01,95.32
YBAc4,1998-10-02,95.32
YBAc4,1998-10-05,95.4
YBAc4,1998-10-06,95.3
YBAc4,1998-10-07,95.21
YBAc4,1998-10-08,95.33
YBAc4,1998-10-09,95.35
YBAc4,1998-10-12,95.3
YBAc4,1998-10-13,95.35
YBAc4,1998-10-14,95.39
YBAc4,1998-10-15,95.39
YBAc4,1998-10-16,95.61
YBAc4,1998-10-19,95.6
YBAc4,1998-10-20,95.56
YBAc4,1998-10-21,95.51
YBAc4,1998-10-22,95.51
YBAc4,1998-10-23,95.53
YBAc4,1998-10-26,95.52
YBAc4,1998-10-27,95.58
YBAc4,1998-10-28,95.68
YBAc4,1998-10-29,95.62
YBAc4,1998-10-30,95.61
YBAc4,1998-11-02,95.59
YBAc4,1998-11-03,95.46
YBAc4,1998-11-04,95.42
YBAc4,1998-11-05,95.33
YBAc4,1998-11-06,95.28
YBAc4,1998-11-09,95.25
YBAc4,1998-11-10,95.3
YBAc4,1998-11-11,95.29
YBAc4,1998-11-12,95.13
YBAc4,1998-11-13,95.2
YBAc4,1998-11-16,95.2
YBAc4,1998-11-17,95.24
YBAc4,1998-11-18,95.25
YBAc4,1998-11-19,95.31
YBAc4,1998-11-20,95.21
YBAc4,1998-11-23,95.18
YBAc4,1998-11-24,95.14
YBAc4,1998-11-25,95.19
YBAc4,1998-11-26,95.23
YBAc4,1998-11-27,95.3
YBAc4,1998-11-30,95.32
YBAc4,1998-12-01,95.28
YBAc4,1998-12-02,95.42
YBAc4,1998-12-03,95.47
YBAc4,1998-12-04,95.58
YBAc4,1998-12-07,95.38
YBAc4,1998-12-08,95.41
YBAc4,1998-12-09,95.41
YBAc4,1998-12-10,95.44
YBAc4,1998-12-11,95.05
YBAc4,1998-12-14,95.02
YBAc4,1998-12-15,95.03
YBAc4,1998-12-16,95.02
YBAc4,1998-12-17,95.07
YBAc4,1998-12-18,94.99
YBAc4,1998-12-21,94.99
YBAc4,1998-12-22,94.92
YBAc4,1998-12-23,94.94
YBAc4,1998-12-24,94.91
YBAc4,1998-12-29,94.78
YBAc4,1998-12-30,94.83
YBAc4,1998-12-31,94.93
YBAc4,1999-01-04,94.94
YBAc4,1999-01-05,94.92
YBAc4,1999-01-06,94.91
YBAc4,1999-01-07,94.98
YBAc4,1999-01-08,94.9
YBAc4,1999-01-11,94.65
YBAc4,1999-01-12,94.54
YBAc4,1999-01-13,94.65
YBAc4,1999-01-14,94.63
YBAc4,1999-01-15,94.73
YBAc4,1999-01-18,94.65
YBAc4,1999-01-19,94.65
YBAc4,1999-01-20,94.7
YBAc4,1999-01-21,94.73
YBAc4,1999-01-22,94.79
YBAc4,1999-01-25,94.84
YBAc4,1999-01-27,94.79
YBAc4,1999-01-28,94.88
YBAc4,1999-01-29,94.94
YBAc4,1999-02-01,94.92
YBAc4,1999-02-02,94.89
YBAc4,1999-02-03,94.81
YBAc4,1999-02-04,94.86
YBAc4,1999-02-05,94.82
YBAc4,1999-02-08,94.82
YBAc4,1999-02-09,94.86
YBAc4,1999-02-10,94.87
YBAc4,1999-02-11,94.78
YBAc4,1999-02-12,94.8
YBAc4,1999-02-15,94.7
YBAc4,1999-02-16,94.78
YBAc4,1999-02-17,94.75
YBAc4,1999-02-18,94.77
YBAc4,1999-02-19,94.75
YBAc4,1999-02-22,94.77
YBAc4,1999-02-23,94.77
YBAc4,1999-02-24,94.72
YBAc4,1999-02-25,94.69
YBAc4,1999-02-26,94.68
YBAc4,1999-03-01,94.73
YBAc4,1999-03-02,94.66
YBAc4,1999-03-03,94.67
YBAc4,1999-03-04,94.62
YBAc4,1999-03-05,94.49
YBAc4,1999-03-08,94.57
YBAc4,1999-03-09,94.56
YBAc4,1999-03-10,94.61
YBAc4,1999-03-11,94.61
YBAc4,1999-03-12,94.69
YBAc4,1999-03-15,94.85
YBAc4,1999-03-16,94.9
YBAc4,1999-03-17,94.89
YBAc4,1999-03-18,94.87
YBAc4,1999-03-19,94.84
YBAc4,1999-03-22,94.82
YBAc4,1999-03-23,94.8
YBAc4,1999-03-24,94.9
YBAc4,1999-03-25,94.95
YBAc4,1999-03-26,94.89
YBAc4,1999-03-29,94.91
YBAc4,1999-03-30,94.85
YBAc4,1999-03-31,94.92
YBAc4,1999-04-01,94.95
YBAc4,1999-04-06,95.06
YBAc4,1999-04-07,95.1
YBAc4,1999-04-08,95.1
YBAc4,1999-04-09,95.13
YBAc4,1999-04-12,95.22
YBAc4,1999-04-13,95.16
YBAc4,1999-04-14,95.12
YBAc4,1999-04-15,95.14
YBAc4,1999-04-16,95.1
YBAc4,1999-04-19,95.05
YBAc4,1999-04-20,95.07
YBAc4,1999-04-21,95.12
YBAc4,1999-04-22,95.08
YBAc4,1999-04-23,95.03
YBAc4,1999-04-26,95.05
YBAc4,1999-04-27,95.09
YBAc4,1999-04-28,94.98
YBAc4,1999-04-29,94.89
YBAc4,1999-04-30,94.94
YBAc4,1999-05-03,94.73
YBAc4,1999-05-04,94.77
YBAc4,1999-05-05,94.72
YBAc4,1999-05-06,94.71
YBAc4,1999-05-07,94.6
YBAc4,1999-05-10,94.64
YBAc4,1999-05-11,94.68
YBAc4,1999-05-12,94.61
YBAc4,1999-05-13,94.69
YBAc4,1999-05-14,94.75
YBAc4,1999-05-17,94.47
YBAc4,1999-05-18,94.51
YBAc4,1999-05-19,94.53
YBAc4,1999-05-20,94.56
YBAc4,1999-05-21,94.57
YBAc4,1999-05-24,94.63
YBAc4,1999-05-25,94.64
YBAc4,1999-05-26,94.63
YBAc4,1999-05-27,94.63
YBAc4,1999-05-28,94.57
YBAc4,1999-05-31,94.59
YBAc4,1999-06-01,94.57
YBAc4,1999-06-02,94.41
YBAc4,1999-06-03,94.34
YBAc4,1999-06-04,94.32
YBAc4,1999-06-07,94.32
YBAc4,1999-06-08,94.39
YBAc4,1999-06-09,94.37
YBAc4,1999-06-10,94.34
YBAc4,1999-06-11,94.09
YBAc4,1999-06-15,94.12
YBAc4,1999-06-16,94.1
YBAc4,1999-06-17,94.23
YBAc4,1999-06-18,94.34
YBAc4,1999-06-21,94.41
YBAc4,1999-06-22,94.34
YBAc4,1999-06-23,94.24
YBAc4,1999-06-24,94.24
YBAc4,1999-06-25,94.22
YBAc4,1999-06-28,94.27
YBAc4,1999-06-29,94.27
YBAc4,1999-06-30,94.24
YBAc4,1999-07-01,94.37
YBAc4,1999-07-02,94.35
YBAc4,1999-07-05,94.4
YBAc4,1999-07-06,94.38
YBAc4,1999-07-07,94.3
YBAc4,1999-07-08,94.18
YBAc4,1999-07-09,94.23
YBAc4,1999-07-12,94.22
YBAc4,1999-07-13,94.31
YBAc4,1999-07-14,94.35
YBAc4,1999-07-15,94.36
YBAc4,1999-07-16,94.34
YBAc4,1999-07-19,94.55
YBAc4,1999-07-20,94.51
YBAc4,1999-07-21,94.61
YBAc4,1999-07-22,94.58
YBAc4,1999-07-23,94.43
YBAc4,1999-07-26,94.4
YBAc4,1999-07-27,94.42
YBAc4,1999-07-28,94.47
YBAc4,1999-07-29,94.46
YBAc4,1999-07-30,94.36
YBAc4,1999-08-02,94.35
YBAc4,1999-08-03,94.3
YBAc4,1999-08-04,94.36
YBAc4,1999-08-05,94.42
YBAc4,1999-08-06,94.39
YBAc4,1999-08-09,94.12
YBAc4,1999-08-10,94.08
YBAc4,1999-08-11,94.14
YBAc4,1999-08-12,94.09
YBAc4,1999-08-13,94.05
YBAc4,1999-08-16,94.14
YBAc4,1999-08-17,94.15
YBAc4,1999-08-18,94.22
YBAc4,1999-08-19,94.17
YBAc4,1999-08-20,94.15
YBAc4,1999-08-23,94.16
YBAc4,1999-08-24,94.19
YBAc4,1999-08-25,94.19
YBAc4,1999-08-26,94.33
YBAc4,1999-08-27,94.24
YBAc4,1999-08-30,94.13
YBAc4,1999-08-31,94.11
YBAc4,1999-09-01,94.04
YBAc4,1999-09-02,94.04
YBAc4,1999-09-03,94
YBAc4,1999-09-06,94.15
YBAc4,1999-09-07,94.09
YBAc4,1999-09-08,94.03
YBAc4,1999-09-09,93.95
YBAc4,1999-09-10,93.61
YBAc4,1999-09-13,93.67
YBAc4,1999-09-14,93.66
YBAc4,1999-09-15,93.6
YBAc4,1999-09-16,93.68
YBAc4,1999-09-17,93.77
YBAc4,1999-09-20,93.73
YBAc4,1999-09-21,93.68
YBAc4,1999-09-22,93.71
YBAc4,1999-09-23,93.72
YBAc4,1999-09-24,93.89
YBAc4,1999-09-27,94.03
YBAc4,1999-09-28,94
YBAc4,1999-09-29,93.94
YBAc4,1999-09-30,93.91
YBAc4,1999-10-01,93.85
YBAc4,1999-10-04,93.71
YBAc4,1999-10-05,93.69
YBAc4,1999-10-06,93.64
YBAc4,1999-10-07,93.54
YBAc4,1999-10-08,93.57
YBAc4,1999-10-11,93.58
YBAc4,1999-10-12,93.57
YBAc4,1999-10-13,93.54
YBAc4,1999-10-14,93.4
YBAc4,1999-10-15,93.34
YBAc4,1999-10-18,93.37
YBAc4,1999-10-19,93.25
YBAc4,1999-10-20,93.25
YBAc4,1999-10-21,93.29
YBAc4,1999-10-22,93.26
YBAc4,1999-10-25,93.29
YBAc4,1999-10-26,93.23
YBAc4,1999-10-27,93.15
YBAc4,1999-10-28,93.36
YBAc4,1999-10-29,93.49
YBAc4,1999-11-01,93.45
YBAc4,1999-11-02,93.51
YBAc4,1999-11-03,93.48
YBAc4,1999-11-04,93.61
YBAc4,1999-11-05,93.59
YBAc4,1999-11-08,93.54
YBAc4,1999-11-09,93.56
YBAc4,1999-11-10,93.53
YBAc4,1999-11-11,93.47
YBAc4,1999-11-12,93.58
YBAc4,1999-11-15,93.73
YBAc4,1999-11-16,93.7
YBAc4,1999-11-17,93.59
YBAc4,1999-11-18,93.55
YBAc4,1999-11-19,93.57
YBAc4,1999-11-22,93.53
YBAc4,1999-11-23,93.48
YBAc4,1999-11-24,93.55
YBAc4,1999-11-25,93.46
YBAc4,1999-11-26,93.48
YBAc4,1999-11-29,93.51
YBAc4,1999-11-30,93.53
YBAc4,1999-12-01,93.54
YBAc4,1999-12-02,93.53
YBAc4,1999-12-03,93.52
YBAc4,1999-12-06,93.6
YBAc4,1999-12-07,93.6
YBAc4,1999-12-08,93.66
YBAc4,1999-12-09,93.59
YBAc4,1999-12-10,93.32
YBAc4,1999-12-13,93.34
YBAc4,1999-12-14,93.31
YBAc4,1999-12-15,93.19
YBAc4,1999-12-16,93.07
YBAc4,1999-12-17,93.06
YBAc4,1999-12-20,93.1
YBAc4,1999-12-21,93.07
YBAc4,1999-12-22,93.06
YBAc4,1999-12-23,93.03
YBAc4,1999-12-24,93.03
YBAc4,1999-12-29,92.94
YBAc4,1999-12-30,93.01
YBAc4,2000-01-04,92.82
YBAc4,2000-01-05,92.9
YBAc4,2000-01-06,92.85
YBAc4,2000-01-07,92.83
YBAc4,2000-01-10,92.8
YBAc4,2000-01-11,92.77
YBAc4,2000-01-12,92.75
YBAc4,2000-01-13,92.76
YBAc4,2000-01-14,92.78
YBAc4,2000-01-17,92.78
YBAc4,2000-01-18,92.8
YBAc4,2000-01-19,92.75
YBAc4,2000-01-20,92.79
YBAc4,2000-01-21,92.78
YBAc4,2000-01-24,92.77
